"[24/04/2017],[21h00]","O velho se apoia numa bengala torta, o eixo provisório do seu mundo. Aos poucos, vai abraçando a árvore jovem na qual se escora, cuidando para não cair durante o processo. A árvore é baixa e se verga perigosamente sob o peso do homem. Ao abraçá-la, o velho muda não só de eixo, ou mesmo de mundo, mas nos revela a intimidade de um desejo cifrado, talvez o seu último: trocar a madeira morta pela viva. Sim, de tão óbvio, seu desejo está nu, como o rei da anedota. Diante dele, estende-se o parquinho do Passeio Público. É sábado, quase noite, e há crianças por toda parte. O velho nem as vê, sozinho com sua árvore e sua bengala, indeciso entre ambas. Não enxerga o próprio neto, que o trouxe passear e que agora, ali perto, conversa com uma amiga, buscando convencê-la a experimentar o gira-gira. Suas vidas, hoje, são exatamente isso, um intervalo entre beijos A blusa de tricô do velho é bem mais velha que o menino. Terá, no mínimo, duas décadas. Esgarçada, a barra lhe chega aos joelhos. O velho não se incomoda com as roupas, as sandálias lasseadas, as meias de lã que não combinam. Se estivesse nu, como seus desejos, talvez nem notasse a diferença, e nem frio sentisse. Desatento, desenha ou escreve alguma coisa na areia, com a bengala, mas tudo que consegue produzir são linhas irregulares, trêmulas cobrinhas.  O neto e sua amiga, claro, não são mais crianças. Adolescentes, esquecem do velho, e como censurá-los? A menina se acomoda no gira-gira e o menino promete rodá-la como ninguém jamais rodou. Prepara o impulso, mas o brinquedo o surpreende, é pesado demais, e seu eixo resiste, teimoso, não se deixa girar facilmente, move-se numa rotação entediante, áspera, inimiga das velocidades, das vertigens. Trata-se de um gira-gira adaptado para cadeirantes, só que o casalzinho não liga para isso, como também não ligou para o aviso de que o parquinho só aceita menores de dez anos. No fundo, ainda curtem a infância. A moça ri do fracasso do moço, é um fracasso fofo, e ele também ri, mas não desiste, as bochechas se avermelhando de esforço e vergonha. Ela o faz parar, levanta do gira-gira e corre pela areia, vem, vamos comprar algodão-doce, e escolhe um amarelo, sabor de abacaxi. Paga e ganha de brinde uma máscara do Pikachu, o que os faz rir mais uma vez, agora sim feito crianças de dez anos, discutindo seus pokémons favoritos. Quando começam a mastigar, porém, e o olhar de um se fixa no do outro, emudecem de repente, e fingem que já são bem crescidos. O parquinho, então, se esvazia. Não porque seja noite, ainda temos alguns minutos de luz, mas porque os adolescentes conseguiram forjar, ao redor daquele silêncio, um deserto para dois, e é entre estas dunas que eles se beijam, as bocas recém-adoçadas. Ah, é tão fácil perceber, não é a primeira vez que experimentam este giro rápido de línguas: suas vidas, hoje, são exatamente isso, um intervalo entre beijos, a expectativa do próximo e a lembrança do último, o que mais? Tão diferentes do avô, que não os vê e nem pensa em beijos, embora continue tentando penetrar o chão com sua bengala torta, abraçado a esta árvore tão jovem, e que perigosamente se verga sobre a velhice dos grãos de areia. ",,Eixos
"[15/05/2017],[20h00]","Aos sábados, minha filha mais velha e eu costumamos sair por aí, bem cedo, à caça de borboletas amarelas. Difícil encontrá-las. Neste último fim de semana, por exemplo, não achamos nenhuma. Em compensação, no parquinho do Passeio Público, centenas de folhas de plátano, douradas, caíam sobre nossas cabeças. Foi bom. Enquanto a menina se balançava, seus tênis iam varrendo, de leve, a areia debaixo dela. Ali, uma cova antiga se aprofundava, aberta, ao longo dos anos, pelo vaivém de milhares de pezinhos. Um balanço, aliás, é um pouco isso: uma máquina lúdica de escavação, lenta, quase educativa. Ou um simulador de decolagens frustradas. As crianças, no entanto, ao contrário de nós, nunca se cansam dessas aventuras pendulares. De olho nelas, um homem barbudo, suado, tomava sol no grande banco de pedra junto ao brinquedo. Deitado sobre um cotovelo, curtia o sobe-e-desce das correntes, imóvel como um lagarto. Um punhado de folhas de plátano, presas à cola suja de seus cabelos, lhe dava ares de poeta laureado. Mas logo vi que tal arranjo era obra do acaso. O vento é que o tinha coroado, e não a vaidade.  O dia, para uns, é uma paçoca Surgiu uma moça vendendo paçocas. Teria, no máximo, 15 anos, e me ofereceu seus doces sem informar o quanto custavam. Eu tinha fome, admito, e uma nota de 50. Imaginando que a moça não teria troco para tanto, agradeci e recusei a oferta. Fui prático. Ela, porém, insistiu: compra, moço, pra ajudar. Me desculpei, jurando não carregar dinheiro algum, embora soubesse, de antemão, que a moça não acreditaria em mim, nem aceitaria minhas desculpas. Deus te abençoe, ela disse, e seguiu em frente. Desde então, sou este mentiroso abençoado. Distraída, ou ingênua, a vendedora também abordou o homem barbudo: paçoquinha, moço? Desacostumado a tamanha deferência, o cara se ergueu do banco, entre honrado e atônito. Aquilo, para ele, era novidade. Não escutei bem o que falaram, mas o vi apalpar, um a um, os muitos bolsos ao redor de sua cintura. Havia, no mínimo, 30 abismos a vasculhar, pois o homem vestia casacos, camisas e calças demais, um guarda-roupa completo, traje sobre traje, fantasia dentro de fantasia, uma boneca russa de disfarces – palhaço, espião, mendigo. Todos os seus bolsos, entretanto, se revelaram vazios.  Não tenho nada, disse ele, divertindo-se com a multiplicidade de sua miséria, e então sorriu para a moça, um sorriso de neném, de gengivas desarmadas. Sempre séria, com um comprido suspiro de desânimo, ela averiguou seu pote de doces, ainda longe de esvaziar-se, e deu ao barbudo uma paçoca, grátis. Não pediu a Deus que o abençoasse, e nem ouviu, do outro, qualquer palavra de agradecimento. Apenas foi embora.  O homem voltou a ocupar seu posto sobre a pedra. Não deitou, preferiu sentar-se. Desfez com calma o pacotinho, cuidando para não desperdiçar a flor de farelo que desabrochava entre seus dedos. Meteu-a na boca e, aí sim, o dia ganho (o dia, para uns, é uma paçoca), esticou-se de novo no banco, o corpo paralisado, exceto a mandíbula e o olhar de pêndulo, religando-se ao voo das crianças. Elas, por sua vez, se balançavam, os pés varrendo a areia. Nunca se cansam, vocês sabem. Debaixo delas, as covas, se aprofundando.",,Aventuras pendulares
"[10/04/2017],[21h00]","Esse menino comeu fermento. Uma colherada ontem à noite, antes de deitar, e acordou assim. Não adulto, apenas crescido. Onde dormiu, não sei. Aposto que entre os manacás, na entrada de lá do Passeio. Aliás, os manacás são como certas crianças, perdem as flores, mas não a figura de fragilidade. Esse menino, por exemplo. Parece uma árvore desfolhada. Reflexos do fim do verão, de mais uma quaresma que termina. Resta saber que ressurreição se anunciará, entre nós, nos dias que se seguem. Enrolado num cobertor de feltro, o menino arrasta suas raízes. Carrega uma sacola de supermercado. A caminho do banheiro público, vê a velha carrocinha, e aquilo o fascina. Está sempre ali, estacionada, a caminhonete branca da Guarda Municipal. Na carroceria, um arranjo sinistro, jaulas empilhadas e vazias, cadeados sem uso. Um letreiro nas portas do veículo esclarece o enigma de suas gaiolas desocupadas: “Apreensão de cães ferozes”. Faz sentido, por aqui nunca vimos nenhum cachorro.  O menino senta na escadaria do aquário, diante da carrocinha. Deposita a sacola num degrau, entre suas pernas. Ao abri-la, sente um aroma escapar lá de dentro, e isso o faz recuar, como se tivesse violado um sarcófago. Tira da sacola um objeto que não reconheço de cara. Olho melhor. A forma irregular, a cor parda, pálida. É um osso, bastante descarnado. Talvez a sobra de um grande filé.  A velha carrocinha o fascina. Está sempre ali, estacionada, a caminhonete branca da Guarda Municipal Indeciso, o menino investiga o fundo da sacola, onde decerto há mais comida. Remexe o seu conteúdo, aspira novos perfumes, mas seu olfato os reprova. Olha para a carrocinha, para os cães ferozes que não estão entre nós, ou estão, e nesse caso são absolutamente inapreensíveis. Depois estuda os gaviões no viveiro ali perto, um casal sereno em seu ninho, chocando o milésimo ovo de seu cativeiro. Não, naquelas aves não há ferocidade alguma. Mesmo assim as engaiolaram.  A poucos metros do menino, três sabiás, livres, avançam pelo chão de areia e pedra. Formam um bando de pequenos batedores. O menino os observa com algum enfado e, de repente, atira para eles o osso que já desistiu de roer. Habituados à ceva, os passarinhos não se assustam, embora recebam o presente com perplexidade.  Um deles, num passinho de dinossauro neurótico, marcha até o osso. Meio sem jeito, bica a refeição e, considerando-a adequada, repete o gesto. Os outros sabiás o imitam, confiantes, e o menino sorri. Na sacola há mais ossos, e ele os atira à passarada, aos punhados, como quem joga milho às galinhas, até que o farnel se esvazie.  Cautelosos, os sabiás levantam voo, se ausentam temporariamente, e os ossos ficam lá, largados no pó, imperecíveis, à espera da passagem dos milênios. Na falta do que fazer, fico pensando num animal que pudesse renascer a partir daquele esqueleto incompleto, semeado pelo menino no chão do Passeio.  Ele, é claro, não pensa nisso. Cai fora, precisa conseguir mais fermento. Cobertor nos ombros, passa pela carrocinha e, correndo os dedos pelas grades, improvisa um som de matraca. Os sabiás, aos poucos, se reagrupam no solo. Passeiam entre os restos de churrasco como se visitassem uma instalação. Uma galeria de arte, onde tudo lhes parece bom e inapreensível. ",,Inapreensível
"[08/05/2017],[20h00]","No parquinho do Passeio Público, um pai de meia-idade busca um canto onde reinar. Exausto, senta sobre o seu tédio, e é este o seu grande trono. Com uma espada de plástico, penetra a areia entre seus pés, fingindo pajear o filho pequeno, um príncipe suburbano, no trepa-trepa. Na verdade, sua atenção salta de uma criança a outra, ou melhor, de uma a outra de suas mães, pois estamos no reino do amor, e há mães por toda parte, bonitas ou não, que importa? De um banco próximo, uma mulher o vigia. Não é nobre nem maternal, não vem adornada de filhos ou cetros. Naquele pai, admira o perfil de guerreiro, se bem que aposentado, atraída pelo pateticismo de sua espada nua, sacada apenas para agradar um menino. Ela, por sua vez, não manuseia uma arma, e sim um buquê de flores, colhido ali perto, e o debulha como quem tricota o sapatinho de um bebê ausente. O espadachim a flagra sorrindo para ele, e aquilo o assusta e embevece. Destreinado, se faz de bobo, e parece estar pesando os prós e os contras de se flertar com uma senhora daquelas, em pleno Passeio Público, uma moça que há muito deixou de ser moça, e nunca chegou a ser bela, mas convenhamos: não é de beleza que ele anda precisando, é de sangue.  Não é de beleza que ele anda precisando, é de sangue A sorte está lançada, decreta o espadachim, e pronto, ele sorri de volta, o contato foi feito. As carências, vocês sabem, são combustíveis, e o fazem sentir-se acalorado, por dentro e por fora. O coração do espadachim se acende, mas a aliança queima em seu dedo de pai. Ele sabe que é entre dois sorrisos que se estende a ponte móvel dos primeiros beijos, uma travessia só de ida. Levemente tocado, se distrai, dá início a uma viagem delirante e por isso não escuta o guincho infantil, familiar, que vem do mundo real: defenda-se!  É o príncipe que o ataca à traição, também munido de espada, uma arma igual à paterna, só que luminosa, as baterias cheias. Ferido no pescoço, o pai camufla sua raiva. Após tantos anos, uma mulher sorriu para ele, não é hora de explodir, mas de voltar no tempo, não estrague tudo, você também tem o direito de brincar, ainda não morreu, é só um menino crescido.  O espadachim se ergue. Confere ao próprio corpo uma estrutura de herói olímpico, um estro mitológico, uma nudez talhada em mármore e exposta à apreciação de toda a fauna do Passeio. Espada em riste, não mais deprimido, parte para cima do filho: em guarda! A criança, todavia, não quer saber de pompas, para o inferno a ética da esgrima, seu lance é bater pesado, decapitar o rei, e por isso massacra o pai, e o castiga nas canelas, nas coxas, nas costelas. O espadachim não revida, e nem pode, a luta seria desproporcional, e então aguenta firme. Só lhe resta fantasiar, render-se a devaneios filicidas, avançar em sonhos contra o príncipe que o descoroará, derrubá-lo de costas na areia e perguntar, a lâmina contra sua garganta: pronto para morrer, vilãozinho? Não, ninguém está pronto, tampouco para viver. Por isso, entre uma e outra pancada, o espadachim sonda a mulher que lhe sorria ao debulhar as flores. Já era: ele a perdeu para uma múmia de 5 mil anos, que a ela ofertou um flácido pacotinho de amendoim doce. Queria sangue? Pois sangre, tolo espadachim, sangre, embora bravamente.",,Espadachim
"[29/05/2017],[20h00]","Na Mariano Torres, há um velho muito velho. Brinca de estátua consigo mesmo, no meio da ciclovia. Fica lá, de pé, um bom tempo. Só se mexe quando vê passar um sujeito correndo, se exercitando. Uma presença fugaz, essencialmente jovem e atlética, que o desperta da inanição. O velho se ouriça, o que não quer dizer que rejuvenesça. Na verdade, o ataca uma súbita nostalgia das competições, e ele decide aderir também à correria, aproveitar o vácuo do outro. Aguenta cinco metros e, arfante, desiste. Mas ainda dá um jeito de gritar, ou gemer, para o atleta que se distancia: espera, espera o véio!  Em vão. O atleta não espera. Vai treinar no Passeio Público, nem notou que o chamavam, tem seus compromissos, quem sabe até o patrocinem e seja pago para não esperar. Tudo bem. Cansado, o velho volta a petrificar-se, precisa poupar bateria. Perdeu a corrida, desperdiçou um estímulo, mas fundamental é competir, e sobreviver talvez seja só isso, insistir em participar, questão de teimosia. Sobreviver talvez seja só isso, insistir em participar, questão de teimosia O velho, portanto, se recolhe, na expectativa de novas oportunidades. E está com sorte: um segundo corredor não demora a despontar na ciclovia. Vem no sentido oposto ao do primeiro, acaba de sair do Passeio Público. Novamente acionado pelo movimento alheio, o velho busca interceptá-lo, estende as mãos diante dele, mas seus braços são de vento, e seu arbítrio, um vapor de baixa densidade. O corredor o dissipa e segue em frente, surdo aos apelos do corcundinha que, aos arrancos, o persegue: espera o véio, espera o véio! Nada feito. Dois ciclistas voam por ele, e depois um guri de skate, uma moça com fones de ouvido, e três caras de regata branca, calção justo e aspecto militar, todos trotando. O velho tenta acompanhá-los, se fazer ouvir e enxergar, acelera, freia, acelera, e muda de direção uma vez, e outra, e mais outra, direita, esquerda, direita, e corre pra lá e pra cá atrás dos moços, e atrás até de cães, borboletas, drones e aviõezinhos de papel, amigos e dispositivos imaginários. Pede que o esperem, e já nem sei se está bêbado, confuso, senil, esperançoso ou otimista, tanto faz, pois o resultado é sempre igual: ninguém o espera, e nem eu, que passo devagar e não quero ouvi-lo. A despeito de tais fracassos, a vida segue e os treinos se sucedem, assim como os corredores. Cada qual com seu cronômetro. No fundo, nada muda, tudo está sob controle, as instituições preservadas, é o que celebram por aí, é só verificar. As tirivas matraqueiam nas paineiras do Largo Bittencourt e escavam suas bagas, lançando sementes voadoras por toda parte. Os alfeneiros estão de novo roxos e pensos, maio acabou, e as últimas florações das árvores-da-china murcharam. Tudo certo. Preocupado, vou ao banco, mas registro que sua porta giratória continua funcionando à perfeição, comendo e cuspindo, sem distinção de gosto, investidores e inadimplentes, assalariados e desempregados, clientes e contínuos. Para um banco tudo é saboroso, podemos serenar. Do céu, nos vigiam os helicópteros; na terra, as manifestações avançam em círculos. No ar, já se vão esvanecendo todas aquelas coisas belas e misteriosas com que jamais sonharão os nossos inúteis sistemas de elucidação do mundo.  Tudo vai bem. E, no entanto, no meio da ciclovia, um velho pede que o esperem.",,Ninguém espera o velho
"[22/05/2017],[20h00]","Na saída do hotel, em Cuiabá, me aborda um grupo de esmoleiros de São Benedito. Sou coroado em praça pública, ao som de tambores e metais, enquanto a bandeira azul do santo negro me abraça. Moço, faça um pedido, brincam os fiéis, o que o senhor deseja? Pergunta perigosa, mas boa de ouvir. Elaboro um desejo tolo, de rei provisório, e que mantenho em segredo. Agradeço e vou passear. Não mais sozinho, e sim escoltado por um séquito de milagres, subitamente possíveis.  Diante do hotel, há uma avenida movimentada. Entre suas pistas, um largo canteiro. Nele, não vejo árvore alguma, e essa ausência me intriga. O próprio chão é uma ruína, mistura de pedra, caliça e mato seco. Entro num táxi e interpelo o motorista, o que houve aqui, amigo? Ele chia, o assunto é ruim, tem a ver com a Copa, um VLT que, até hoje, ninguém viu passar. Por ali correria o trem do futuro, um Brasil finalmente nos trilhos. Mas em seu caminho se erguiam centenas de árvores respeitáveis, e disseram que era preciso cortá-las, o VLT pedia espaço. No fim, o trem não veio e as árvores se foram. Mangueiras, cajueiros, ipês, flamboyants. Antigas entidades. Diz o taxista, não sei o que é pior, ser gente ou ser árvore O táxi avança, a avenida é longa. De repente, no canteiro, uma fila de mudinhas recém-plantadas. O taxista explica: aqui já iniciaram o replantio, fez-se necessário. Mas, e o VLT, desistiram dele? Não, ninguém detém o desenvolvimento, juram que o trem vem aí, e logo será hora de cortarmos também estas mudas. Rimos. Fossem árvores de dinheiro, pés de verba, estariam salvas, a gente sabe, e saber às vezes cansa. Por isso mesmo é que entre nós se instaura um minuto de silêncio. Pela pobreza dos arvoredos.  É, diz o taxista, não sei o que é pior, ser gente ou ser árvore. E fala de um tempo em que a cidade tinha mangueiras em todos os quintais. Mas os quintais foram vendidos, e as mangueiras sumiram. Antes, cada família tinha a sua, e a vida se consumia à sombra dela, menos na época das mangas, é claro, pois ninguém era besta de ficar embaixo de mangueira carregada. Rimos de novo.  O taxista me desafia: sabe do que tenho saudade? Por não saber, me calo, e ele sorri. Saboreia o suspense como se chupasse uma rara fruta do cerrado. A conversa, para este homem, é uma barganha entre ricos negociantes, toda palavra é lucro. Entro no jogo, o senhor me diga já, sente saudade do quê? E ele: é de cajá-manga!  Nunca vi, nem cheirei, nem comi. Porém aceito tudo o que o taxista me conta sobre esse tesouro de sua infância, passada não sei onde. Estou inclusive convencido de que o cajá-manga é a melhor coisa do mundo.  Pouco depois, no centro de Cuiabá, caminho sem pressa, o calor me espremendo contra os velhos casarões. Ruas estreitas, gente atarefada, um clima de mercado arcaico, de alegre comércio, com que logo simpatizo. Mas é meio-dia e o sol me vence. No calçadão, encontro um banco, ao lado duma palmeira ainda pequena, da minha altura, e que me convida a sentar com ela. Obedeço.  É preciso paciência, me diz a árvore, um dia a sombra se avoluma. Regido por um desejo de descanso, refrigério e cajá-manga, concordo e me deixo relaxar sobre a madeira, à espera dos progressos desta boa palmeirinha, no centro geodésico da América do Sul. ",,A melhor coisa do mundo
"[13/03/2017],[21h00]","Vasculhando a estante, dou de cara com a história de Pigmaleão e Galateia, um pequeno clássico mitológico grego contato pelo poeta romano Ovídio. Em uma síntese muito rasteira, o mito fala de como Pigmaleão, que era rei e escultor em Creta, esculpiu e se apaixonou perdidamente por uma de suas criações, a formosa Galateia. Quase maluco de tanto amor (a bem da verdade, o povo já estava estranhando as conversas, abraços e beijinhos do artista na estátua), implorou a Afrodite que encontrasse uma mulher exatamente igual à sua obra e aquietasse para sempre toda aquela carência.  A deusa, incapaz de achar criatura assim tão certinha, não teve dúvida: tocou uma magia na estátua e, enfim, a Galateia toda dura e gélida das noites de inverno (provavelmente, sua única falha) tornou-se uma mulher de verdade. De forma pouco usual para a mitologia grega, a história não acaba em chabu: Galateia não se apaixona por nenhum rochedo mais saliente do jardim real, Pigmaleão muito menos, e o casal ainda tem duas filhas, as igualmente formosas Metarme e Pafos. Os experts estão ensinando as máquinas a raciocinar, de fato, como gente grande Deixando um pouco de lado a psicologia que, ao longo do tempo, foi associada ao mito – coisas como a ideação do ser amado e o chamado “Efeito Pigmaleão”, que liga o desempenho de uma pessoa às expectativas colocadas sobre ela –, acabei conectando o dito cujo às recentes conquistas da inteligência artificial.  Aos poucos, nossos “pigmaleões” modernos estão moldando galateias aplicativas e cibernéticas bem legais. Algumas, inclusive, verdadeiramente assustadoras. E, se o caso, aqui, não é exatamente de busca pelo amor perfeito – devidamente exorcizado, ainda no século 18, por E.T.A. Hoffmann em  , que narra a trágica história de amor entre um jovem ingênuo e um autômato –, ao menos os experts estão ensinando as máquinas a raciocinar, de fato, como gente grande. É de se pensar em como será a coisa daqui a 50 ou 100 anos. Se, por um lado, a perspectiva é sombria, evocando a lógica fria das máquinas de   – que consideravam o homem um mecanismo ou programa falho ou instável –, por outro há de se pensar na possibilidade de esses mesmos algoritmos gerarem máquinas inteligentes verdadeiramente batutas. Sei lá, tipo a Galateia maravilhosa do mito ou, então, um velho mestre taoísta risonho, genial e absolutamente paciente com todas as nossas bobagens. Nesse dia, se também não tivermos evoluído em igual medida, estaremos diante de um verdadeiro desafio: o de nossa própria obsolescência.",,Galateia e as máquinas
"[27/02/2017],[21h00]","Carnaval. Aproveito a quietude no “jardim luz cheio de rosa e sem pandeiro” para ouvir um CD do Jorge Ben Jor comprado por impulso há alguns dias em um sebo na região do Teatro Guaíra. Mais uma coletânea, o que, no caso de Jorge, pode ser uma boa pedida, especialmente porque ele gravou seus maiores sucessos muitas vezes, com pequenas diferenças entre as versões. É o que confirmo logo na primeira música do CD,  , uma joia de poesia tão requintada (composta em parceria com Toquinho em 1969) que fornece um verdadeiro refresco à alma.  Pois bem: na versão em tela, que desconfio ser a primeira por causa do arranjo que transita entre o samba, a bossa nova e a jovem guarda, Jorge canta os versos básicos: “Lá fora está chovendo / mas assim mesmo eu vou correndo / só pra ver / o meu amor. / Ela vem toda de branco / toda molhada e despenteada / que maravilha / que coisa linda / é o meu amor. / Por entre bancários, automóveis, ruas e avenidas / milhões de buzinas tocando sem cessar / ela vem chegando de branco meiga e muito tímida / com a chuva molhando seu corpo que eu vou abraçar. / E a gente no meio da rua do mundo / no meio da chuva / a girar / que maravilha / a girar...”.  Jorge Ben Jor é figura absolutamente admirável e de poesia tão sofisticada, tão cristalina, que parece simples Escuto e fico encafifado no bom sentido. Isso porque, até onde minha memória musical alcançava – nutrida por versões mais recentes da canção –, os versos de   incluíam palavras como “linda” (“toda molhada, linda e despenteada”), “jatomóveis” (“Por entre bancários, jatomóveis...”), “harmonia” (“milhões de buzinas tocando em harmonia sem cessar...”), “linda, pura” (“...ela vem chegando de branco meiga, pura, linda e muito tímida...”) e “lindo” (“com a chuva molhando seu corpo lindo que eu vou abraçar...”).  Ou seja: na minha versão, naquela que minha mente havia registrado, o poeta simplesmente havia incorporado uma série de palavras de reforço aos versos originais, sem, contudo, lhes deformar o sentido nem intoxicar a escuta por excessos verborrágicos. Duas versões, enfim, igualmente inspiradas da letra, que produziram tramas e formas de cantar ligeiramente diferentes.  O que parece uma bobagem, mas não é, se pensarmos, por exemplo, na dificuldade que reside na combinação letra-música e no mistério de harmonizar tudo na hora em que os holofotes se acendem. Estamos falando, porém, de Jorge Ben Jor, figura absolutamente admirável e de poesia tão sofisticada, tão cristalina, que parece simples – mas que é o próprio primor. Salve, Jorge!",,O Zen do Samba
"[10/06/2017],[16h00]","Num banco do Passeio Público, dorme um homem quase moço. Há quanto tempo dorme, não sei. Tem a boca inchada de quem tomou um soco recente. Na verdade, está nocauteado. Sobre a barriga, que sobe e desce, mal equilibra seus documentos. O RG xerocado, a carteira de trabalho e uns retratos 3x4, que o vento vai espalhando pelo chão. Sem dúvida é ele nas fotos, só um pouco diferente. Sóbrio, usa gravata. Tem o cabelo limpo, a barba feita. E a boca intacta, anterior ao golpe. Uma mulher se aproxima dele, correndo. A julgar pela apreensão de seus passos, talvez o ame. Não se espanta, porém, ao vê-lo desmaiado. Já o conhece muito bem, nada mais a surpreende. Apenas meneia a cabeça ao encontrá-lo, e toca seus lábios, checando a gravidade daquele intumescimento. Depois cata as fotinhos ao redor do banco, reorganiza a papelada, abre a bolsa, guarda tudo lá dentro. Sentando ao lado do cara, põe no colo os seus pés, os descalça e acaricia. Pensa em qualquer outra coisa. Outro homem, outra vida. Fica lá, muda. À espera de uma palavra, uma explicação, uma desculpa. Feito alguém que, à margem de um país, aguardasse um visto de saída, ou a desinterdição de uma fronteira. Uma boca, afinal, é sempre uma divisa, um portal entre dois mundos, o dentro e o fora. A boca é este lugar de confusão. Quando um casal se beija daquele jeito, parece reinventar a pólvora Perto dali, no parquinho, um retratista montou seu ateliê sob os plátanos. Diante dele, numa cadeira de náilon, posa um menino de dez anos. Não sei há quanto tempo estão assim, mas o pequeno sofre, quase escorre pelo assento. É duro ficar parado e tão quieto, menino nenhum nasceu para que o desenhem, moldem, eternizem. Sim, este é um triângulo de silêncios: mãe, menino, artista. Ninguém fala. O menino porque nunca teve voz. A mãe porque nada entende de arte. E o artista porque também sofre. Morde os lábios, põe a língua de fora. Sabe que falhou ao reproduzir a boca do menino, e já tentou corrigi-la várias vezes, não querendo gastar outra folha em branco. Errou, e agora o guri tem este borrão nos beiços, um perigoso excesso de carnes, lembrando a fisionomia de uma moça adulta. Daquele desenho, aliás, exsuda uma delicadeza emasculada, a sensualidade fria dos anjos. Algo que talvez só o artista consiga ver neste modelo. A mãe, é certo, não vê. Observa a prancheta, acompanha o serviço, às costas do retratista. Sente nos ossos a tensão do lápis que, ao tentar recriar seu filho, só lhe empresta feições femininas e cada vez mais atraentes. Sua boca, então, se crispa, como se experimentasse um gosto ruim, algo que não sabe bem a quem reputar, se ao artista ou a este filho que, até então, nunca lhe tinha sido apresentado. Mais adiante, noutro banco, um casal se beija com urgência, alheio a quaisquer bocas crispadas. E quando um casal se beija daquele jeito, parece reinventar a pólvora. Há quanto tempo se beijam, não sei. Mas sinto que as fronteiras entre eles já se esboroaram, e aquele é um beijo terminal, que só poderá conduzi-los a alguma morte, a uma transfiguração, um desfecho ultradramático. Mas não. Suas bocas trabalham mais que o normal por não contarem com a ajuda das mãos. É isso. Ambos seguram seus celulares, e nada podem fazer com eles além de esfregá-los um nas coxas do outro, num amasso deslizante, insuficiente. Aquilo dura um minuto, dois, três, até que o celular dela toca. É um toque sertanejo, música de balada. O casal toma um susto, cancela o beijo, e as luzes do mundo se acendem. Ela verifica o visor e sorri, a boca livre para falar, veja, é você quem está me ligando. Ele confere o próprio aparelho, sim, sou eu, e então riem juntos até desligarem-se, interditos, um na cara do outro.",,As bocas
"[27/02/2017],[21h00]","Carnaval. Aproveito a quietude no “jardim luz cheio de rosa e sem pandeiro” para ouvir um CD do Jorge Ben Jor comprado por impulso há alguns dias em um sebo na região do Teatro Guaíra. Mais uma coletânea, o que, no caso de Jorge, pode ser uma boa pedida, especialmente porque ele gravou seus maiores sucessos muitas vezes, com pequenas diferenças entre as versões. É o que confirmo logo na primeira música do CD,  , uma joia de poesia tão requintada (composta em parceria com Toquinho em 1969) que fornece um verdadeiro refresco à alma.  Pois bem: na versão em tela, que desconfio ser a primeira por causa do arranjo que transita entre o samba, a bossa nova e a jovem guarda, Jorge canta os versos básicos: “Lá fora está chovendo / mas assim mesmo eu vou correndo / só pra ver / o meu amor. / Ela vem toda de branco / toda molhada e despenteada / que maravilha / que coisa linda / é o meu amor. / Por entre bancários, automóveis, ruas e avenidas / milhões de buzinas tocando sem cessar / ela vem chegando de branco meiga e muito tímida / com a chuva molhando seu corpo que eu vou abraçar. / E a gente no meio da rua do mundo / no meio da chuva / a girar / que maravilha / a girar...”.  Jorge Ben Jor é figura absolutamente admirável e de poesia tão sofisticada, tão cristalina, que parece simples Escuto e fico encafifado no bom sentido. Isso porque, até onde minha memória musical alcançava – nutrida por versões mais recentes da canção –, os versos de   incluíam palavras como “linda” (“toda molhada, linda e despenteada”), “jatomóveis” (“Por entre bancários, jatomóveis...”), “harmonia” (“milhões de buzinas tocando em harmonia sem cessar...”), “linda, pura” (“...ela vem chegando de branco meiga, pura, linda e muito tímida...”) e “lindo” (“com a chuva molhando seu corpo lindo que eu vou abraçar...”).  Ou seja: na minha versão, naquela que minha mente havia registrado, o poeta simplesmente havia incorporado uma série de palavras de reforço aos versos originais, sem, contudo, lhes deformar o sentido nem intoxicar a escuta por excessos verborrágicos. Duas versões, enfim, igualmente inspiradas da letra, que produziram tramas e formas de cantar ligeiramente diferentes.  O que parece uma bobagem, mas não é, se pensarmos, por exemplo, na dificuldade que reside na combinação letra-música e no mistério de harmonizar tudo na hora em que os holofotes se acendem. Estamos falando, porém, de Jorge Ben Jor, figura absolutamente admirável e de poesia tão sofisticada, tão cristalina, que parece simples – mas que é o próprio primor. Salve, Jorge!",,O Zen do Samba
